id,age,gender,education_level,income_bracket,urbanicity,country,trust_vaccine,concern_side_effects,ad_group,recall_ad,post_trust_vaccine,post_concern_side_effects,vaccine_uptake,vaccine_uptake_status
4415,32,Female,Master's,100k+,Rural,Nigeria,3,4,Reason,Yes,3,5,No,0
4417,19,Male,Bachelor's,30k–60k,Suburban,Nigeria,4,4,Control,No,2,3,Yes,1
4418,26,Male,Doctorate,30k–60k,Rural,UK,5,3,Emotion,No,5,1,No,0
4419,73,Female,Bachelor's,<30k,Suburban,India,5,1,Emotion,No,1,4,No,0
4421,20,Female,Bachelor's,<30k,Suburban,India,5,3,Control,No,3,1,Yes,1
4422,64,Female,Master's,60k–100k,Urban,USA,4,4,Emotion,No,4,2,No,0
4423,43,Female,Bachelor's,30k–60k,Rural,India,2,4,Reason,Yes,1,5,Yes,1
4424,38,Female,High school,60k–100k,Urban,Nigeria,3,3,Reason,No,4,2,No,0
4425,73,Female,Master's,100k+,Urban,Nigeria,2,3,Control,No,5,4,No,0
4426,19,Female,High school,<30k,Urban,India,3,1,Control,No,5,3,No,0
4427,50,Male,High school,30k–60k,Urban,Nigeria,2,2,Emotion,Yes,2,2,Yes,1
4428,33,Male,High school,30k–60k,Urban,USA,3,4,Emotion,No,1,5,Yes,1
4429,30,Male,Bachelor's,60k–100k,Urban,Brazil,5,4,Reason,Yes,3,4,Yes,1
4430,38,Female,Doctorate,<30k,Urban,Nigeria,3,3,Emotion,Yes,5,5,Yes,1
4431,22,Female,Bachelor's,100k+,Urban,India,4,3,Reason,Yes,2,1,No,0
4432,43,Female,Master's,<30k,Urban,Canada,5,2,Emotion,Yes,1,4,Yes,1
4433,43,Female,Bachelor's,<30k,Urban,USA,3,4,Emotion,No,4,5,No,0
4434,33,Male,Master's,100k+,Urban,India,2,3,Emotion,Yes,3,5,Yes,1
4435,29,Male,High school,100k+,Suburban,UK,2,4,Emotion,Yes,1,5,Yes,1
4436,33,Female,High school,100k+,Urban,Brazil,4,2,Reason,Yes,5,1,No,0
4437,20,Male,Master's,100k+,Suburban,USA,4,4,Control,No,2,1,No,0
4438,46,Female,Master's,30k–60k,Urban,Nigeria,3,3,Reason,Yes,1,1,No,0
4439,38,Female,High school,30k–60k,Rural,Other,5,2,Emotion,No,3,1,Yes,1
4440,57,Female,Bachelor's,30k–60k,Suburban,India,3,1,Reason,Yes,2,2,No,0
4441,40,Female,Bachelor's,30k–60k,Urban,India,5,5,Reason,No,5,2,Yes,1
4442,29,Female,Master's,60k–100k,Suburban,Brazil,5,1,Reason,No,1,1,Yes,1
4443,46,Male,Bachelor's,60k–100k,Urban,India,3,4,Reason,Yes,2,1,No,0
4444,56,Female,Bachelor's,100k+,Rural,Nigeria,2,1,Emotion,Yes,2,4,No,0
4445,27,Female,Bachelor's,60k–100k,Urban,UK,3,3,Reason,No,5,5,Yes,1
4446,21,Female,Master's,100k+,Suburban,Nigeria,3,3,Emotion,No,1,4,No,0
4447,22,Female,Master's,30k–60k,Rural,Other,5,5,Control,No,3,3,Yes,1
4448,37,Male,High school,60k–100k,Urban,USA,3,1,Emotion,Yes,5,4,Yes,1
4449,27,Male,High school,100k+,Urban,UK,2,3,Emotion,No,5,3,No,0
4450,33,Male,High school,30k–60k,Rural,India,5,1,Control,No,2,3,Yes,1
4452,34,Female,High school,<30k,Suburban,UK,2,4,Reason,No,1,4,Yes,1
4454,22,Male,High school,100k+,Suburban,India,3,5,Reason,Yes,1,4,Yes,1
4455,50,Female,High school,<30k,Urban,Brazil,3,1,Emotion,No,2,3,No,0
4456,28,Female,Bachelor's,100k+,Suburban,India,2,2,Control,No,2,1,No,0
4457,30,Male,Master's,100k+,Rural,India,2,3,Emotion,No,3,4,Yes,1
4458,26,Female,High school,<30k,Rural,Other,5,3,Reason,Yes,4,4,No,0
4459,32,Male,Master's,<30k,Urban,Nigeria,4,2,Emotion,No,1,2,Yes,1
4460,28,Female,Master's,100k+,Urban,Brazil,4,4,Reason,Yes,4,1,Yes,1
4462,38,Female,Doctorate,60k–100k,Rural,Brazil,1,4,Control,No,4,2,No,0
4463,64,Female,High school,30k–60k,Suburban,Other,3,3,Control,No,4,5,No,0
4464,19,Male,Doctorate,30k–60k,Urban,USA,2,3,Control,No,2,5,No,0
4465,40,Male,Bachelor's,<30k,Rural,UK,4,2,Reason,No,5,5,Yes,1
4466,62,Female,High school,100k+,Suburban,USA,4,3,Control,No,5,2,Yes,1
4467,43,Male,Doctorate,100k+,Suburban,Nigeria,2,4,Reason,No,4,1,No,0
4468,39,Male,High school,<30k,Rural,India,1,4,Reason,Yes,4,1,Yes,1
4469,56,Non-binary,Doctorate,100k+,Urban,Nigeria,2,4,Emotion,Yes,5,4,Yes,1
4470,36,Female,Bachelor's,100k+,Urban,USA,2,5,Reason,Yes,3,2,Yes,1
4471,31,Male,Master's,100k+,Suburban,Nigeria,4,5,Emotion,No,3,5,No,0
4472,39,Female,Master's,<30k,Rural,Other,4,4,Emotion,Yes,2,1,Yes,1
4473,24,Female,High school,30k–60k,Suburban,UK,4,3,Control,No,5,5,No,0
4474,27,Male,Master's,<30k,Urban,USA,4,3,Reason,Yes,5,3,Yes,1
4475,57,Female,Bachelor's,<30k,Urban,India,3,4,Control,No,3,5,No,0
4476,21,Male,Master's,60k–100k,Urban,Brazil,2,2,Control,No,1,3,Yes,1
4477,53,Male,High school,30k–60k,Urban,Nigeria,3,3,Control,No,2,1,No,0
4478,51,Male,High school,30k–60k,Suburban,Canada,4,3,Reason,Yes,2,2,Yes,1
4479,45,Female,High school,<30k,Rural,India,4,2,Reason,Yes,4,3,Yes,1
4480,37,Female,Master's,<30k,Rural,UK,4,3,Control,No,2,1,Yes,1
4481,45,Male,Master's,60k–100k,Urban,USA,4,2,Emotion,No,4,5,Yes,1
4482,46,Male,Master's,<30k,Suburban,Other,4,5,Reason,No,2,2,Yes,1
4483,64,Female,Bachelor's,<30k,Suburban,Brazil,3,2,Emotion,Yes,2,5,Yes,1
4484,34,Male,Bachelor's,<30k,Rural,USA,3,2,Reason,Yes,4,5,Yes,1
4486,32,Female,High school,100k+,Urban,India,2,4,Reason,Yes,2,5,Yes,1
4487,24,Female,Master's,100k+,Urban,Nigeria,5,1,Reason,No,1,4,Yes,1
4488,32,Male,Bachelor's,30k–60k,Suburban,India,3,2,Control,No,1,3,No,0
4489,24,Female,Bachelor's,60k–100k,Rural,Nigeria,4,2,Emotion,No,2,2,Yes,1
4490,27,Male,Master's,<30k,Rural,USA,3,1,Control,No,1,5,No,0
4491,46,Female,Bachelor's,100k+,Suburban,Brazil,2,4,Emotion,No,5,5,Yes,1
4492,19,Male,Bachelor's,100k+,Urban,USA,4,5,Control,No,1,2,Yes,1
4493,19,Female,Bachelor's,<30k,Suburban,UK,3,5,Emotion,Yes,5,1,No,0
4494,20,Male,Bachelor's,<30k,Urban,Canada,5,1,Emotion,No,2,3,No,0
4496,19,Female,Master's,<30k,Urban,Brazil,4,2,Reason,Yes,1,2,Yes,1
4498,21,Female,Master's,<30k,Suburban,India,5,5,Reason,No,4,3,No,0
4499,43,Female,High school,<30k,Urban,India,2,4,Reason,Yes,4,3,Yes,1
4500,38,Female,Master's,30k–60k,Urban,UK,1,2,Reason,Yes,2,4,No,0
4501,71,Male,Master's,30k–60k,Suburban,USA,4,5,Reason,No,1,5,No,0
4503,28,Male,High school,30k–60k,Urban,India,2,3,Control,No,5,5,Yes,1
4504,31,Female,High school,100k+,Suburban,USA,4,2,Control,No,3,2,Yes,1
4505,23,Non-binary,High school,60k–100k,Suburban,Canada,3,4,Control,No,2,3,No,0
4506,54,Male,Bachelor's,<30k,Rural,USA,3,5,Reason,Yes,3,2,No,0
4507,29,Female,Master's,<30k,Rural,India,4,3,Control,No,2,4,Yes,1
4508,27,Female,Master's,30k–60k,Urban,India,3,3,Control,No,2,5,Yes,1
4509,22,Male,Bachelor's,<30k,Suburban,UK,3,4,Control,No,2,5,Yes,1
4510,19,Male,Master's,<30k,Suburban,India,2,3,Emotion,Yes,2,3,No,0
4511,33,Male,High school,30k–60k,Urban,Nigeria,3,2,Emotion,Yes,3,3,No,0
4512,23,Male,Bachelor's,100k+,Urban,Brazil,2,1,Emotion,Yes,3,4,Yes,1
4513,41,Male,Bachelor's,60k–100k,Rural,UK,4,3,Emotion,Yes,2,2,Yes,1
4514,74,Female,High school,30k–60k,Urban,India,2,2,Emotion,No,2,3,Yes,1
4515,43,Female,High school,<30k,Rural,USA,2,4,Reason,No,1,4,Yes,1
4516,42,Male,High school,100k+,Rural,Brazil,3,3,Reason,Yes,1,2,Yes,1
4518,26,Female,Bachelor's,60k–100k,Urban,Other,3,2,Reason,Yes,4,1,Yes,1
4519,69,Male,High school,<30k,Urban,UK,1,4,Control,No,4,3,No,0
4521,30,Male,Doctorate,60k–100k,Urban,India,2,1,Emotion,No,1,1,Yes,1
4522,37,Male,Bachelor's,60k–100k,Suburban,Canada,5,4,Emotion,Yes,3,2,No,0
4523,21,Male,High school,<30k,Urban,USA,4,3,Emotion,No,3,5,Yes,1
4524,40,Female,Bachelor's,30k–60k,Rural,Brazil,2,2,Emotion,Yes,5,3,No,0
4525,33,Female,Bachelor's,<30k,Rural,India,4,4,Emotion,Yes,3,4,Yes,1
4526,32,Male,High school,<30k,Suburban,Brazil,3,3,Emotion,No,2,4,Yes,1
4527,29,Male,Master's,<30k,Urban,USA,2,1,Control,No,2,2,No,0
4528,22,Male,Master's,100k+,Rural,Brazil,3,2,Control,No,4,3,Yes,1
4529,20,Female,High school,60k–100k,Urban,India,4,3,Control,No,1,5,No,0
4530,29,Male,Bachelor's,60k–100k,Urban,Brazil,1,3,Control,No,4,4,Yes,1
4531,53,Female,Master's,60k–100k,Urban,Other,3,4,Emotion,Yes,3,3,Yes,1
4532,34,Female,Bachelor's,60k–100k,Rural,India,3,4,Emotion,No,1,3,No,0
4533,27,Male,Bachelor's,60k–100k,Urban,Brazil,4,3,Emotion,No,2,1,Yes,1
4534,45,Male,Master's,<30k,Suburban,Nigeria,5,5,Emotion,Yes,3,1,Yes,1
4535,26,Male,Bachelor's,<30k,Urban,India,3,2,Emotion,No,2,5,Yes,1
4536,23,Male,Master's,30k–60k,Urban,India,3,2,Reason,No,2,2,Yes,1
4537,31,Female,High school,<30k,Urban,Other,1,2,Control,No,2,5,No,0
4538,28,Male,Bachelor's,<30k,Suburban,Other,4,1,Emotion,Yes,1,4,Yes,1
4539,22,Male,Doctorate,<30k,Suburban,USA,2,5,Emotion,No,1,3,No,0
4540,19,Female,Master's,<30k,Suburban,Other,5,1,Control,No,5,3,No,0
4542,32,Male,Master's,<30k,Urban,Nigeria,2,3,Control,No,5,4,Yes,1
4543,29,Female,High school,30k–60k,Urban,Nigeria,1,2,Emotion,No,3,1,Yes,1
4544,41,Female,Master's,<30k,Urban,Brazil,5,2,Control,No,2,5,Yes,1
4545,41,Female,Bachelor's,30k–60k,Urban,Brazil,5,1,Emotion,Yes,1,1,Yes,1
4546,53,Male,Bachelor's,100k+,Urban,Other,2,3,Control,No,1,3,No,0
4547,66,Male,Bachelor's,60k–100k,Suburban,Canada,3,2,Emotion,Yes,3,3,No,0
4548,49,Female,Bachelor's,<30k,Urban,Brazil,3,1,Emotion,No,1,3,Yes,1
4549,45,Female,High school,<30k,Rural,Nigeria,4,1,Control,No,1,5,Yes,1
4551,27,Male,Bachelor's,60k–100k,Urban,Nigeria,2,3,Emotion,Yes,1,1,No,0
4552,30,Female,Master's,<30k,Urban,India,3,3,Control,No,4,2,Yes,1
4553,31,Male,Bachelor's,<30k,Urban,USA,2,5,Reason,No,5,2,Yes,1
4556,53,Female,Bachelor's,<30k,Urban,India,3,1,Reason,No,4,5,No,0
4557,72,Female,High school,<30k,Urban,India,2,4,Control,No,4,3,No,0
4558,28,Female,Master's,60k–100k,Suburban,USA,4,5,Reason,No,1,2,No,0
4560,21,Female,Master's,100k+,Urban,UK,5,3,Control,No,4,1,Yes,1
4561,53,Female,High school,60k–100k,Suburban,Brazil,1,1,Emotion,No,3,4,Yes,1
4562,38,Male,High school,30k–60k,Rural,UK,3,3,Reason,No,2,3,No,0
4563,42,Male,Master's,100k+,Rural,Other,4,2,Emotion,Yes,1,1,Yes,1
4564,28,Male,High school,100k+,Urban,UK,3,2,Reason,Yes,1,2,No,0
4565,56,Female,Bachelor's,100k+,Rural,India,4,1,Emotion,Yes,1,2,Yes,1
4566,41,Female,High school,<30k,Urban,Nigeria,3,3,Control,No,2,2,Yes,1
4568,19,Female,High school,30k–60k,Urban,Brazil,3,3,Emotion,Yes,3,5,Yes,1
4569,19,Male,High school,<30k,Urban,Nigeria,3,2,Reason,No,2,4,Yes,1
4570,32,Female,Doctorate,<30k,Suburban,India,3,5,Emotion,No,4,4,Yes,1
4571,19,Male,Master's,<30k,Suburban,UK,4,5,Control,No,2,3,No,0
4572,46,Male,Master's,<30k,Suburban,USA,2,4,Control,No,4,5,Yes,1
4573,28,Male,High school,<30k,Suburban,Canada,3,2,Reason,No,1,4,No,0
4574,37,Female,High school,<30k,Urban,Brazil,4,3,Emotion,No,1,3,No,0
4575,21,Female,Bachelor's,30k–60k,Urban,Brazil,1,2,Reason,Yes,1,2,Yes,1
4577,51,Female,High school,100k+,Urban,Other,4,4,Reason,No,4,5,Yes,1
4579,28,Female,High school,100k+,Rural,Brazil,5,4,Emotion,Yes,3,4,Yes,1
4582,18,Female,Bachelor's,30k–60k,Urban,India,5,5,Emotion,No,1,3,Yes,1
4583,25,Male,High school,<30k,Urban,USA,3,2,Control,No,2,1,Yes,1
4584,43,Female,High school,30k–60k,Urban,Other,3,5,Control,No,4,3,No,0
4585,34,Female,Bachelor's,100k+,Rural,India,3,4,Reason,Yes,5,1,Yes,1
4586,20,Female,High school,<30k,Rural,Nigeria,1,1,Emotion,No,1,2,Yes,1
4587,51,Female,High school,30k–60k,Suburban,Nigeria,4,3,Reason,Yes,3,1,No,0
4588,50,Female,Bachelor's,30k–60k,Rural,Brazil,4,5,Reason,Yes,5,1,No,0
4589,52,Male,Bachelor's,60k–100k,Urban,Nigeria,1,4,Emotion,No,5,2,Yes,1
4590,23,Female,High school,30k–60k,Suburban,India,3,3,Reason,No,4,5,Yes,1
4591,21,Female,Master's,60k–100k,Urban,USA,2,5,Emotion,No,1,5,No,0
4592,37,Non-binary,High school,100k+,Suburban,Nigeria,4,4,Control,No,2,5,Yes,1
4593,23,Female,High school,60k–100k,Urban,India,4,2,Emotion,No,3,5,No,0
4594,47,Male,High school,<30k,Suburban,USA,3,2,Reason,Yes,1,2,Yes,1
4595,38,Non-binary,High school,100k+,Urban,USA,4,4,Reason,Yes,1,4,Yes,1
4596,28,Female,Bachelor's,30k–60k,Suburban,UK,2,3,Control,No,2,5,Yes,1
4597,35,Male,High school,30k–60k,Urban,Brazil,3,3,Control,No,3,4,Yes,1
4598,28,Male,Master's,30k–60k,Rural,Brazil,3,1,Control,No,2,3,Yes,1
4600,23,Female,High school,100k+,Suburban,India,2,1,Control,No,1,2,No,0
4602,24,Female,Bachelor's,30k–60k,Suburban,USA,2,5,Reason,No,5,3,Yes,1
4603,19,Male,Bachelor's,60k–100k,Rural,India,4,2,Emotion,No,2,1,Yes,1
4604,52,Male,High school,<30k,Suburban,Brazil,2,3,Emotion,Yes,5,4,Yes,1
4605,31,Female,Bachelor's,60k–100k,Urban,USA,2,3,Reason,No,4,3,No,0
4606,20,Female,Master's,<30k,Urban,Nigeria,1,2,Emotion,No,1,3,No,0
4607,18,Male,High school,60k–100k,Rural,India,2,4,Control,No,2,5,Yes,1
4608,22,Female,High school,60k–100k,Urban,Nigeria,3,1,Reason,No,1,3,No,0
4609,22,Male,Master's,<30k,Suburban,USA,3,4,Control,No,1,5,Yes,1
4610,42,Male,Bachelor's,100k+,Urban,USA,2,3,Emotion,No,4,4,No,0
4611,34,Non-binary,Master's,<30k,Urban,UK,4,3,Emotion,No,4,4,Yes,1
4612,33,Male,Master's,30k–60k,Urban,UK,5,2,Reason,Yes,3,1,No,0
4613,27,Female,High school,100k+,Urban,Nigeria,5,3,Emotion,No,3,5,Yes,1
4614,72,Male,Bachelor's,100k+,Rural,India,4,4,Control,No,5,4,Yes,1
4616,42,Male,Bachelor's,30k–60k,Urban,Nigeria,2,3,Control,No,1,4,Yes,1
4617,19,Male,Bachelor's,100k+,Suburban,Other,4,3,Emotion,Yes,1,5,No,0
4618,73,Male,Bachelor's,100k+,Urban,Nigeria,2,2,Emotion,Yes,1,1,Yes,1
4619,33,Female,High school,30k–60k,Suburban,Nigeria,4,1,Emotion,No,5,2,No,0
4621,37,Non-binary,High school,60k–100k,Rural,Nigeria,3,4,Reason,Yes,3,5,Yes,1
4622,54,Male,Bachelor's,100k+,Urban,India,1,3,Control,No,1,4,Yes,1
4623,30,Female,High school,60k–100k,Suburban,USA,1,1,Reason,Yes,3,4,Yes,1
4626,22,Female,Master's,100k+,Urban,USA,5,2,Reason,No,4,1,No,0
4627,49,Male,High school,30k–60k,Rural,USA,2,3,Reason,No,3,5,Yes,1
4628,21,Male,Bachelor's,30k–60k,Suburban,USA,2,2,Emotion,Yes,3,5,No,0
4629,56,Male,Doctorate,30k–60k,Urban,USA,3,4,Control,No,5,2,Yes,1
4630,41,Female,Bachelor's,100k+,Suburban,Other,4,2,Emotion,Yes,4,1,Yes,1
4631,50,Male,Bachelor's,60k–100k,Suburban,USA,4,4,Reason,No,3,5,No,0
4632,57,Female,Master's,100k+,Suburban,India,2,3,Control,No,1,1,Yes,1
4633,24,Male,Master's,<30k,Urban,Brazil,4,1,Emotion,Yes,2,5,No,0
4634,41,Female,Bachelor's,30k–60k,Urban,USA,5,2,Emotion,No,1,2,No,0
4635,63,Female,Master's,<30k,Urban,Canada,3,4,Control,No,1,3,Yes,1
4636,27,Non-binary,Bachelor's,100k+,Urban,USA,1,5,Reason,Yes,1,3,Yes,1
4637,37,Male,High school,<30k,Urban,Canada,4,3,Control,No,4,1,Yes,1
4638,47,Male,Bachelor's,30k–60k,Suburban,Nigeria,5,1,Reason,No,5,2,Yes,1
4639,66,Male,Bachelor's,60k–100k,Suburban,India,1,2,Control,No,5,2,Yes,1
4640,53,Female,Master's,<30k,Urban,Nigeria,5,2,Control,No,1,5,Yes,1
4641,64,Male,Master's,<30k,Suburban,India,3,4,Emotion,No,3,5,Yes,1
4642,58,Female,Master's,30k–60k,Urban,Nigeria,3,3,Reason,Yes,4,4,Yes,1
4643,47,Female,Master's,<30k,Suburban,India,5,4,Reason,No,4,1,Yes,1
4644,41,Female,High school,<30k,Suburban,India,1,5,Control,No,3,1,No,0
4645,18,Male,Master's,60k–100k,Suburban,Canada,5,5,Emotion,Yes,3,3,Yes,1
4646,21,Female,High school,30k–60k,Suburban,UK,4,4,Reason,Yes,4,5,No,0
4647,41,Non-binary,Bachelor's,<30k,Urban,Brazil,1,3,Emotion,Yes,4,4,Yes,1
4648,29,Male,Bachelor's,<30k,Rural,Other,5,1,Control,No,2,2,Yes,1
4649,42,Male,Master's,30k–60k,Urban,USA,2,3,Emotion,Yes,1,3,Yes,1
4650,22,Male,Master's,<30k,Suburban,India,5,4,Emotion,No,3,5,Yes,1
4651,27,Male,Doctorate,30k–60k,Suburban,India,1,2,Control,No,5,4,No,0
4652,37,Male,High school,60k–100k,Suburban,USA,3,3,Reason,Yes,1,1,No,0
4653,27,Female,Bachelor's,<30k,Rural,USA,3,4,Reason,Yes,3,2,Yes,1
4654,23,Male,Master's,<30k,Urban,India,1,2,Control,No,2,1,Yes,1
4655,46,Male,High school,<30k,Urban,USA,4,4,Control,No,3,2,No,0
4656,42,Non-binary,Bachelor's,<30k,Urban,India,2,3,Reason,No,2,2,No,0
4657,26,Male,Bachelor's,60k–100k,Suburban,USA,5,3,Emotion,Yes,4,5,Yes,1
4659,36,Non-binary,High school,<30k,Urban,UK,3,3,Reason,Yes,2,1,Yes,1
4660,38,Female,Master's,<30k,Urban,India,4,3,Control,No,3,4,Yes,1
4661,19,Male,High school,<30k,Rural,Canada,2,4,Emotion,Yes,1,1,Yes,1
4662,35,Female,High school,100k+,Urban,India,3,3,Reason,No,4,2,No,0
4663,37,Non-binary,Bachelor's,60k–100k,Urban,Canada,2,3,Emotion,No,2,2,No,0
4664,39,Male,Master's,30k–60k,Urban,India,3,1,Emotion,Yes,2,5,No,0
4665,24,Male,High school,<30k,Suburban,India,2,2,Reason,Yes,2,1,Yes,1
4666,48,Female,Bachelor's,100k+,Rural,Nigeria,4,1,Control,No,1,1,No,0
4667,29,Female,Bachelor's,100k+,Urban,Brazil,1,2,Control,No,3,4,No,0
4668,36,Female,Bachelor's,<30k,Rural,UK,2,5,Emotion,Yes,5,5,Yes,1
4669,39,Male,Master's,60k–100k,Urban,Nigeria,1,3,Reason,No,4,1,Yes,1
4670,22,Female,Bachelor's,<30k,Suburban,Brazil,4,5,Emotion,Yes,4,3,No,0
4671,56,Female,High school,100k+,Urban,Nigeria,2,3,Emotion,Yes,5,1,Yes,1
4672,29,Female,Master's,100k+,Suburban,USA,2,4,Control,No,3,1,No,0
4673,37,Male,Bachelor's,<30k,Suburban,USA,5,3,Reason,No,2,1,Yes,1
4674,36,Non-binary,Bachelor's,100k+,Rural,USA,2,3,Control,No,1,4,No,0
4675,29,Male,Bachelor's,30k–60k,Urban,USA,2,2,Reason,Yes,2,2,Yes,1
4676,22,Non-binary,High school,<30k,Urban,USA,3,2,Reason,Yes,1,2,Yes,1
4677,44,Male,Master's,100k+,Rural,USA,3,5,Control,No,4,2,Yes,1
4678,48,Female,High school,<30k,Urban,India,2,2,Reason,No,1,4,Yes,1
4679,22,Male,Bachelor's,60k–100k,Suburban,USA,5,2,Reason,Yes,1,1,No,0
4680,20,Female,High school,100k+,Urban,Brazil,3,2,Emotion,Yes,2,1,Yes,1
4681,27,Male,Master's,100k+,Suburban,USA,1,2,Reason,Yes,5,4,Yes,1
4682,54,Male,Master's,100k+,Rural,Brazil,2,2,Emotion,Yes,1,1,No,0
4683,19,Female,High school,100k+,Rural,India,2,1,Reason,Yes,5,4,Yes,1
4684,43,Male,Bachelor's,60k–100k,Rural,Canada,3,2,Emotion,No,2,2,Yes,1
4685,53,Female,High school,60k–100k,Urban,USA,3,3,Reason,Yes,3,5,No,0
4686,26,Male,Bachelor's,60k–100k,Urban,Nigeria,2,2,Control,No,4,5,No,0
4687,51,Female,High school,30k–60k,Urban,India,2,1,Control,No,3,4,Yes,1
4689,22,Female,Bachelor's,30k–60k,Rural,India,4,4,Reason,No,2,5,Yes,1
4690,24,Female,High school,30k–60k,Urban,Nigeria,4,2,Emotion,No,3,5,Yes,1
4691,57,Male,Bachelor's,<30k,Suburban,USA,3,2,Control,No,3,5,No,0
4692,48,Non-binary,Master's,30k–60k,Urban,USA,3,1,Reason,Yes,1,5,No,0
4693,32,Male,High school,60k–100k,Urban,India,2,1,Reason,No,4,3,No,0
4696,37,Female,Bachelor's,100k+,Urban,Nigeria,4,4,Reason,No,2,1,No,0
4697,40,Male,Bachelor's,60k–100k,Urban,USA,2,2,Reason,No,5,4,Yes,1
4698,40,Female,Bachelor's,60k–100k,Suburban,USA,4,5,Control,No,2,5,Yes,1
4699,31,Female,Master's,30k–60k,Suburban,USA,2,3,Emotion,No,5,3,Yes,1
4700,37,Female,Bachelor's,30k–60k,Rural,USA,3,3,Control,No,5,4,Yes,1
4701,40,Male,Bachelor's,100k+,Suburban,Nigeria,2,4,Emotion,Yes,1,1,No,0
4702,33,Female,Master's,<30k,Suburban,USA,4,2,Emotion,Yes,1,3,No,0
4703,20,Female,Master's,30k–60k,Suburban,USA,5,2,Control,No,4,2,No,0
4704,39,Female,High school,60k–100k,Urban,Brazil,3,1,Emotion,Yes,1,4,Yes,1
4705,22,Male,High school,<30k,Suburban,Nigeria,4,2,Emotion,Yes,5,5,Yes,1
4706,38,Female,Doctorate,<30k,Suburban,Canada,1,2,Control,No,4,5,No,0
4707,46,Non-binary,High school,60k–100k,Urban,India,4,5,Reason,No,2,3,No,0
4708,38,Female,Master's,60k–100k,Urban,Brazil,3,4,Reason,No,3,5,No,0
4709,37,Female,Bachelor's,30k–60k,Urban,Other,4,1,Control,No,3,3,No,0
4710,37,Male,Bachelor's,<30k,Urban,Other,2,5,Reason,No,2,1,Yes,1
4711,29,Male,High school,100k+,Urban,UK,3,2,Control,No,4,4,No,0
4713,60,Female,Master's,30k–60k,Suburban,Nigeria,5,2,Reason,No,3,5,Yes,1
4714,41,Male,Master's,100k+,Urban,Nigeria,5,1,Reason,No,2,2,Yes,1
4715,25,Female,Bachelor's,<30k,Urban,UK,1,4,Reason,No,3,5,Yes,1
4716,26,Female,Master's,60k–100k,Urban,Nigeria,4,3,Reason,No,1,3,Yes,1
4717,50,Female,Bachelor's,30k–60k,Urban,Nigeria,2,4,Control,No,5,3,Yes,1
4718,56,Male,High school,<30k,Rural,Brazil,5,2,Emotion,No,5,2,Yes,1
4719,73,Female,High school,<30k,Urban,Nigeria,5,2,Control,No,5,5,Yes,1
4720,63,Male,Master's,60k–100k,Urban,UK,4,4,Reason,Yes,3,5,Yes,1
4721,18,Non-binary,Master's,100k+,Urban,USA,4,4,Reason,Yes,1,5,Yes,1
4722,68,Female,Master's,30k–60k,Suburban,UK,3,1,Control,No,2,4,No,0
4723,80,Male,Doctorate,<30k,Rural,USA,4,4,Control,No,5,5,Yes,1
4726,29,Male,Bachelor's,60k–100k,Urban,USA,4,3,Control,No,1,4,Yes,1
4728,41,Male,High school,30k–60k,Suburban,Other,3,4,Control,No,4,4,No,0
4729,35,Male,Master's,<30k,Urban,India,5,4,Emotion,No,1,5,Yes,1
4730,21,Female,High school,<30k,Urban,Nigeria,2,4,Control,No,2,2,No,0
4731,23,Male,High school,30k–60k,Rural,USA,1,4,Reason,No,2,5,Yes,1
4732,36,Female,Bachelor's,30k–60k,Suburban,USA,5,2,Control,No,4,2,Yes,1
4733,40,Female,Master's,<30k,Urban,USA,3,5,Emotion,No,4,2,Yes,1
4734,51,Female,High school,60k–100k,Rural,USA,5,3,Reason,No,4,1,Yes,1
4735,49,Female,Master's,<30k,Rural,India,3,5,Control,No,5,3,No,0
4736,37,Male,High school,100k+,Urban,India,1,1,Reason,Yes,5,3,No,0
4737,34,Female,High school,60k–100k,Urban,Brazil,1,3,Emotion,No,4,1,No,0
4738,20,Non-binary,Master's,30k–60k,Suburban,Brazil,1,4,Control,No,5,2,Yes,1
4739,29,Female,Master's,30k–60k,Urban,India,3,2,Control,No,4,1,Yes,1
4740,41,Female,Master's,60k–100k,Suburban,Nigeria,2,2,Emotion,No,5,5,Yes,1
4741,34,Male,Bachelor's,60k–100k,Suburban,Canada,2,4,Control,No,1,3,Yes,1
4742,32,Female,High school,60k–100k,Suburban,India,5,2,Control,No,1,4,Yes,1
4743,25,Male,Bachelor's,<30k,Urban,India,4,3,Control,No,3,1,Yes,1
4744,28,Female,Master's,<30k,Urban,UK,4,4,Control,No,4,5,No,0
4745,29,Male,High school,<30k,Urban,India,2,1,Emotion,Yes,5,4,Yes,1
4746,22,Female,Bachelor's,<30k,Urban,Other,2,2,Control,No,5,5,Yes,1
4747,27,Female,Master's,60k–100k,Urban,India,3,5,Reason,Yes,1,3,Yes,1
4748,30,Male,Bachelor's,<30k,Urban,USA,2,1,Emotion,Yes,4,1,Yes,1
4749,40,Female,Master's,30k–60k,Urban,USA,5,3,Control,No,5,1,No,0
4750,43,Male,Bachelor's,<30k,Urban,India,2,3,Control,No,1,3,No,0
4751,38,Male,Bachelor's,100k+,Urban,USA,3,4,Control,No,5,2,No,0
4752,23,Male,Master's,60k–100k,Urban,Other,3,3,Control,No,1,1,No,0
4753,29,Male,Master's,<30k,Suburban,India,2,1,Emotion,No,2,1,No,0
