id,age,gender,education_level,income_bracket,urbanicity,country,trust_vaccine,concern_side_effects
4490,27,Male,Master's,<30k,Rural,USA,3,1
4491,46,Female,Bachelor's,100k+,Suburban,Brazil,2,4
4492,19,Male,Bachelor's,100k+,Urban,USA,4,5
4493,19,Female,Bachelor's,<30k,Suburban,UK,3,5
4494,20,Male,Bachelor's,<30k,Urban,Canada,5,1
4495,42,Male,Bachelor's,60k–100k,Rural,India,2,4
4496,19,Female,Master's,<30k,Urban,Brazil,4,2
4497,21,Female,High school,60k–100k,Suburban,Brazil,2,3
4498,21,Female,Master's,<30k,Suburban,India,5,5
4499,43,Female,High school,<30k,Urban,India,2,4
4500,38,Female,Master's,30k–60k,Urban,UK,1,2
4501,71,Male,Master's,30k–60k,Suburban,USA,4,5
4502,35,Female,Bachelor's,30k–60k,Urban,USA,3,3
4503,28,Male,High school,30k–60k,Urban,India,2,3
4504,31,Female,High school,100k+,Suburban,USA,4,2
4505,23,Non-binary,High school,60k–100k,Suburban,Canada,3,4
4506,54,Male,Bachelor's,<30k,Rural,USA,3,5
4507,29,Female,Master's,<30k,Rural,India,4,3
4508,27,Female,Master's,30k–60k,Urban,India,3,3
4509,22,Male,Bachelor's,<30k,Suburban,UK,3,4
4510,19,Male,Master's,<30k,Suburban,India,2,3
4511,33,Male,High school,30k–60k,Urban,Nigeria,3,2
4512,23,Male,Bachelor's,100k+,Urban,Brazil,2,1
4513,41,Male,Bachelor's,60k–100k,Rural,UK,4,3
4514,74,Female,High school,30k–60k,Urban,India,2,2
4515,43,Female,High school,<30k,Rural,USA,2,4
4516,42,Male,High school,100k+,Rural,Brazil,3,3
4517,22,Non-binary,High school,<30k,Urban,Brazil,3,3
4518,26,Female,Bachelor's,60k–100k,Urban,Other,3,2
4519,69,Male,High school,<30k,Urban,UK,1,4
4520,32,Female,High school,30k–60k,Urban,Nigeria,2,4
4521,30,Male,Doctorate,60k–100k,Urban,India,2,1
4522,37,Male,Bachelor's,60k–100k,Suburban,Canada,5,4
4523,21,Male,High school,<30k,Urban,USA,4,3
4524,40,Female,Bachelor's,30k–60k,Rural,Brazil,2,2
4525,33,Female,Bachelor's,<30k,Rural,India,4,4
4526,32,Male,High school,<30k,Suburban,Brazil,3,3
4527,29,Male,Master's,<30k,Urban,USA,2,1
4528,22,Male,Master's,100k+,Rural,Brazil,3,2
4529,20,Female,High school,60k–100k,Urban,India,4,3
4530,29,Male,Bachelor's,60k–100k,Urban,Brazil,1,3
4531,53,Female,Master's,60k–100k,Urban,Other,3,4
4532,34,Female,Bachelor's,60k–100k,Rural,India,3,4
4533,27,Male,Bachelor's,60k–100k,Urban,Brazil,4,3
4534,45,Male,Master's,<30k,Suburban,Nigeria,5,5
4535,26,Male,Bachelor's,<30k,Urban,India,3,2
4536,23,Male,Master's,30k–60k,Urban,India,3,2
4537,31,Female,High school,<30k,Urban,Other,1,2
4538,28,Male,Bachelor's,<30k,Suburban,Other,4,1
4539,22,Male,Doctorate,<30k,Suburban,USA,2,5
4540,19,Female,Master's,<30k,Suburban,Other,5,1
4541,36,Male,Master's,30k–60k,Rural,USA,5,4
4542,32,Male,Master's,<30k,Urban,Nigeria,2,3
4543,29,Female,High school,30k–60k,Urban,Nigeria,1,2
4544,41,Female,Master's,<30k,Urban,Brazil,5,2
4545,41,Female,Bachelor's,30k–60k,Urban,Brazil,5,1
4546,53,Male,Bachelor's,100k+,Urban,Other,2,3
4547,66,Male,Bachelor's,60k–100k,Suburban,Canada,3,2
4548,49,Female,Bachelor's,<30k,Urban,Brazil,3,1
4549,45,Female,High school,<30k,Rural,Nigeria,4,1
4550,20,Male,High school,100k+,Rural,Brazil,4,2
4551,27,Male,Bachelor's,60k–100k,Urban,Nigeria,2,3
4552,30,Female,Master's,<30k,Urban,India,3,3
4553,31,Male,Bachelor's,<30k,Urban,USA,2,5
4554,51,Female,Bachelor's,30k–60k,Urban,Brazil,5,2
4555,46,Female,Master's,100k+,Urban,USA,4,2
4556,53,Female,Bachelor's,<30k,Urban,India,3,1
4557,72,Female,High school,<30k,Urban,India,2,4
4558,28,Female,Master's,60k–100k,Suburban,USA,4,5
4559,34,Female,High school,60k–100k,Urban,USA,5,4
4560,21,Female,Master's,100k+,Urban,UK,5,3
4561,53,Female,High school,60k–100k,Suburban,Brazil,1,1
4562,38,Male,High school,30k–60k,Rural,UK,3,3
4563,42,Male,Master's,100k+,Rural,Other,4,2
4564,28,Male,High school,100k+,Urban,UK,3,2
4565,56,Female,Bachelor's,100k+,Rural,India,4,1
4566,41,Female,High school,<30k,Urban,Nigeria,3,3
4567,39,Female,High school,30k–60k,Urban,Canada,4,3
4568,19,Female,High school,30k–60k,Urban,Brazil,3,3
4569,19,Male,High school,<30k,Urban,Nigeria,3,2
4570,32,Female,Doctorate,<30k,Suburban,India,3,5
4571,19,Male,Master's,<30k,Suburban,UK,4,5
4572,46,Male,Master's,<30k,Suburban,USA,2,4
4573,28,Male,High school,<30k,Suburban,Canada,3,2
4574,37,Female,High school,<30k,Urban,Brazil,4,3
4575,21,Female,Bachelor's,30k–60k,Urban,Brazil,1,2
4576,40,Male,Master's,<30k,Suburban,India,3,2
4577,51,Female,High school,100k+,Urban,Other,4,4
4578,46,Female,Master's,30k–60k,Suburban,Brazil,5,2
4579,28,Female,High school,100k+,Rural,Brazil,5,4
4580,60,Female,Bachelor's,<30k,Rural,Nigeria,4,2
4581,73,Female,Master's,60k–100k,Urban,India,4,2
4582,18,Female,Bachelor's,30k–60k,Urban,India,5,5
4583,25,Male,High school,<30k,Urban,USA,3,2
4584,43,Female,High school,30k–60k,Urban,Other,3,5
4585,34,Female,Bachelor's,100k+,Rural,India,3,4
4586,20,Female,High school,<30k,Rural,Nigeria,1,1
4587,51,Female,High school,30k–60k,Suburban,Nigeria,4,3
4588,50,Female,Bachelor's,30k–60k,Rural,Brazil,4,5
4589,52,Male,Bachelor's,60k–100k,Urban,Nigeria,1,4
4590,23,Female,High school,30k–60k,Suburban,India,3,3
4591,21,Female,Master's,60k–100k,Urban,USA,2,5
4592,37,Non-binary,High school,100k+,Suburban,Nigeria,4,4
4593,23,Female,High school,60k–100k,Urban,India,4,2
4594,47,Male,High school,<30k,Suburban,USA,3,2
4595,38,Non-binary,High school,100k+,Urban,USA,4,4
4596,28,Female,Bachelor's,30k–60k,Suburban,UK,2,3
4597,35,Male,High school,30k–60k,Urban,Brazil,3,3
4598,28,Male,Master's,30k–60k,Rural,Brazil,3,1
4599,28,Female,Master's,100k+,Urban,India,4,4
4600,23,Female,High school,100k+,Suburban,India,2,1
4601,22,Female,Doctorate,30k–60k,Urban,Brazil,1,5
4602,24,Female,Bachelor's,30k–60k,Suburban,USA,2,5
4603,19,Male,Bachelor's,60k–100k,Rural,India,4,2
4604,52,Male,High school,<30k,Suburban,Brazil,2,3
4605,31,Female,Bachelor's,60k–100k,Urban,USA,2,3
4606,20,Female,Master's,<30k,Urban,Nigeria,1,2
4607,18,Male,High school,60k–100k,Rural,India,2,4
4608,22,Female,High school,60k–100k,Urban,Nigeria,3,1
4609,22,Male,Master's,<30k,Suburban,USA,3,4
4610,42,Male,Bachelor's,100k+,Urban,USA,2,3
4611,34,Non-binary,Master's,<30k,Urban,UK,4,3
4612,33,Male,Master's,30k–60k,Urban,UK,5,2
4613,27,Female,High school,100k+,Urban,Nigeria,5,3
4614,72,Male,Bachelor's,100k+,Rural,India,4,4
4615,34,Female,Master's,100k+,Rural,UK,3,4
4616,42,Male,Bachelor's,30k–60k,Urban,Nigeria,2,3
4617,19,Male,Bachelor's,100k+,Suburban,Other,4,3
4618,73,Male,Bachelor's,100k+,Urban,Nigeria,2,2
4619,33,Female,High school,30k–60k,Suburban,Nigeria,4,1
4620,22,Male,High school,<30k,Urban,Canada,2,4
4621,37,Non-binary,High school,60k–100k,Rural,Nigeria,3,4
4622,54,Male,Bachelor's,100k+,Urban,India,1,3
4623,30,Female,High school,60k–100k,Suburban,USA,1,1
4624,40,Female,Bachelor's,60k–100k,Urban,Nigeria,4,5
4625,34,Female,High school,60k–100k,Urban,Brazil,3,5
4626,22,Female,Master's,100k+,Urban,USA,5,2
4627,49,Male,High school,30k–60k,Rural,USA,2,3
4628,21,Male,Bachelor's,30k–60k,Suburban,USA,2,2
4629,56,Male,Doctorate,30k–60k,Urban,USA,3,4
4630,41,Female,Bachelor's,100k+,Suburban,Other,4,2
4631,50,Male,Bachelor's,60k–100k,Suburban,USA,4,4
4632,57,Female,Master's,100k+,Suburban,India,2,3
4633,24,Male,Master's,<30k,Urban,Brazil,4,1
4634,41,Female,Bachelor's,30k–60k,Urban,USA,5,2
4635,63,Female,Master's,<30k,Urban,Canada,3,4
4636,27,Non-binary,Bachelor's,100k+,Urban,USA,1,5
4637,37,Male,High school,<30k,Urban,Canada,4,3
4638,47,Male,Bachelor's,30k–60k,Suburban,Nigeria,5,1
4639,66,Male,Bachelor's,60k–100k,Suburban,India,1,2
4640,53,Female,Master's,<30k,Urban,Nigeria,5,2
4641,64,Male,Master's,<30k,Suburban,India,3,4
4642,58,Female,Master's,30k–60k,Urban,Nigeria,3,3
4643,47,Female,Master's,<30k,Suburban,India,5,4
4644,41,Female,High school,<30k,Suburban,India,1,5
4645,18,Male,Master's,60k–100k,Suburban,Canada,5,5
4646,21,Female,High school,30k–60k,Suburban,UK,4,4
4647,41,Non-binary,Bachelor's,<30k,Urban,Brazil,1,3
4648,29,Male,Bachelor's,<30k,Rural,Other,5,1
4649,42,Male,Master's,30k–60k,Urban,USA,2,3
4650,22,Male,Master's,<30k,Suburban,India,5,4
4651,27,Male,Doctorate,30k–60k,Suburban,India,1,2
4652,37,Male,High school,60k–100k,Suburban,USA,3,3
4653,27,Female,Bachelor's,<30k,Rural,USA,3,4
4654,23,Male,Master's,<30k,Urban,India,1,2
4655,46,Male,High school,<30k,Urban,USA,4,4
4656,42,Non-binary,Bachelor's,<30k,Urban,India,2,3
4657,26,Male,Bachelor's,60k–100k,Suburban,USA,5,3
4658,66,Male,High school,<30k,Urban,USA,3,3
4659,36,Non-binary,High school,<30k,Urban,UK,3,3
4660,38,Female,Master's,<30k,Urban,India,4,3
4661,19,Male,High school,<30k,Rural,Canada,2,4
4662,35,Female,High school,100k+,Urban,India,3,3
4663,37,Non-binary,Bachelor's,60k–100k,Urban,Canada,2,3
4664,39,Male,Master's,30k–60k,Urban,India,3,1
4665,24,Male,High school,<30k,Suburban,India,2,2
4666,48,Female,Bachelor's,100k+,Rural,Nigeria,4,1
4667,29,Female,Bachelor's,100k+,Urban,Brazil,1,2
4668,36,Female,Bachelor's,<30k,Rural,UK,2,5
4669,39,Male,Master's,60k–100k,Urban,Nigeria,1,3
4670,22,Female,Bachelor's,<30k,Suburban,Brazil,4,5
4671,56,Female,High school,100k+,Urban,Nigeria,2,3
4672,29,Female,Master's,100k+,Suburban,USA,2,4
4673,37,Male,Bachelor's,<30k,Suburban,USA,5,3
4674,36,Non-binary,Bachelor's,100k+,Rural,USA,2,3
4675,29,Male,Bachelor's,30k–60k,Urban,USA,2,2
4676,22,Non-binary,High school,<30k,Urban,USA,3,2
4677,44,Male,Master's,100k+,Rural,USA,3,5
4678,48,Female,High school,<30k,Urban,India,2,2
4679,22,Male,Bachelor's,60k–100k,Suburban,USA,5,2
4680,20,Female,High school,100k+,Urban,Brazil,3,2
4681,27,Male,Master's,100k+,Suburban,USA,1,2
4682,54,Male,Master's,100k+,Rural,Brazil,2,2
4683,19,Female,High school,100k+,Rural,India,2,1
4684,43,Male,Bachelor's,60k–100k,Rural,Canada,3,2
4685,53,Female,High school,60k–100k,Urban,USA,3,3
4686,26,Male,Bachelor's,60k–100k,Urban,Nigeria,2,2
4687,51,Female,High school,30k–60k,Urban,India,2,1
4688,27,Male,High school,60k–100k,Urban,Other,2,2
4689,22,Female,Bachelor's,30k–60k,Rural,India,4,4
4690,24,Female,High school,30k–60k,Urban,Nigeria,4,2
4691,57,Male,Bachelor's,<30k,Suburban,USA,3,2
4692,48,Non-binary,Master's,30k–60k,Urban,USA,3,1
4693,32,Male,High school,60k–100k,Urban,India,2,1
4694,49,Male,Doctorate,60k–100k,Rural,Other,2,2
4695,54,Male,Bachelor's,100k+,Urban,Brazil,2,3
4696,37,Female,Bachelor's,100k+,Urban,Nigeria,4,4
4697,40,Male,Bachelor's,60k–100k,Urban,USA,2,2
4698,40,Female,Bachelor's,60k–100k,Suburban,USA,4,5
4699,31,Female,Master's,30k–60k,Suburban,USA,2,3
4700,37,Female,Bachelor's,30k–60k,Rural,USA,3,3
4701,40,Male,Bachelor's,100k+,Suburban,Nigeria,2,4
4702,33,Female,Master's,<30k,Suburban,USA,4,2
4703,20,Female,Master's,30k–60k,Suburban,USA,5,2
4704,39,Female,High school,60k–100k,Urban,Brazil,3,1
4705,22,Male,High school,<30k,Suburban,Nigeria,4,2
4706,38,Female,Doctorate,<30k,Suburban,Canada,1,2
4707,46,Non-binary,High school,60k–100k,Urban,India,4,5
4708,38,Female,Master's,60k–100k,Urban,Brazil,3,4
4709,37,Female,Bachelor's,30k–60k,Urban,Other,4,1
4710,37,Male,Bachelor's,<30k,Urban,Other,2,5
4711,29,Male,High school,100k+,Urban,UK,3,2
4712,52,Female,High school,30k–60k,Suburban,India,3,3
4713,60,Female,Master's,30k–60k,Suburban,Nigeria,5,2
4714,41,Male,Master's,100k+,Urban,Nigeria,5,1
4715,25,Female,Bachelor's,<30k,Urban,UK,1,4
4716,26,Female,Master's,60k–100k,Urban,Nigeria,4,3
4717,50,Female,Bachelor's,30k–60k,Urban,Nigeria,2,4
4718,56,Male,High school,<30k,Rural,Brazil,5,2
4719,73,Female,High school,<30k,Urban,Nigeria,5,2
4720,63,Male,Master's,60k–100k,Urban,UK,4,4
4721,18,Non-binary,Master's,100k+,Urban,USA,4,4
4722,68,Female,Master's,30k–60k,Suburban,UK,3,1
4723,80,Male,Doctorate,<30k,Rural,USA,4,4
4724,58,Male,Bachelor's,<30k,Suburban,USA,3,1
4725,29,Male,Bachelor's,100k+,Rural,India,4,2
4726,29,Male,Bachelor's,60k–100k,Urban,USA,4,3
4727,52,Male,High school,60k–100k,Rural,USA,2,1
4728,41,Male,High school,30k–60k,Suburban,Other,3,4
4729,35,Male,Master's,<30k,Urban,India,5,4
4730,21,Female,High school,<30k,Urban,Nigeria,2,4
4731,23,Male,High school,30k–60k,Rural,USA,1,4
4732,36,Female,Bachelor's,30k–60k,Suburban,USA,5,2
4733,40,Female,Master's,<30k,Urban,USA,3,5
4734,51,Female,High school,60k–100k,Rural,USA,5,3
4735,49,Female,Master's,<30k,Rural,India,3,5
4736,37,Male,High school,100k+,Urban,India,1,1
4737,34,Female,High school,60k–100k,Urban,Brazil,1,3
4738,20,Non-binary,Master's,30k–60k,Suburban,Brazil,1,4
4739,29,Female,Master's,30k–60k,Urban,India,3,2
4740,41,Female,Master's,60k–100k,Suburban,Nigeria,2,2
4741,34,Male,Bachelor's,60k–100k,Suburban,Canada,2,4
4742,32,Female,High school,60k–100k,Suburban,India,5,2
4743,25,Male,Bachelor's,<30k,Urban,India,4,3
4744,28,Female,Master's,<30k,Urban,UK,4,4
4745,29,Male,High school,<30k,Urban,India,2,1
4746,22,Female,Bachelor's,<30k,Urban,Other,2,2
4747,27,Female,Master's,60k–100k,Urban,India,3,5
4748,30,Male,Bachelor's,<30k,Urban,USA,2,1
4749,40,Female,Master's,30k–60k,Urban,USA,5,3
4750,43,Male,Bachelor's,<30k,Urban,India,2,3
4751,38,Male,Bachelor's,100k+,Urban,USA,3,4
4752,23,Male,Master's,60k–100k,Urban,Other,3,3
4753,29,Male,Master's,<30k,Suburban,India,2,1
4754,71,Non-binary,Master's,<30k,Urban,Nigeria,3,2
4755,60,Female,Master's,30k–60k,Urban,India,3,2
4756,43,Female,High school,60k–100k,Suburban,India,3,3
4757,26,Male,Master's,100k+,Rural,USA,1,4
4758,24,Female,High school,<30k,Urban,USA,5,4
4759,42,Non-binary,Bachelor's,100k+,Suburban,Brazil,4,3
4760,21,Male,Master's,100k+,Suburban,India,5,2
4761,31,Female,Master's,100k+,Rural,India,3,4
4762,24,Male,Master's,100k+,Rural,India,5,5
4763,28,Male,Bachelor's,30k–60k,Rural,USA,3,1
4764,40,Female,Bachelor's,60k–100k,Rural,India,4,3
4765,22,Female,High school,<30k,Suburban,Other,1,4
4766,23,Male,Master's,100k+,Rural,USA,1,1
4767,47,Female,Master's,30k–60k,Rural,India,5,1
4768,24,Male,Bachelor's,60k–100k,Urban,USA,2,5
4769,56,Non-binary,High school,<30k,Suburban,UK,1,1
4770,33,Male,Master's,100k+,Urban,Nigeria,3,2
4771,50,Male,Bachelor's,<30k,Urban,USA,2,3
4772,35,Male,Master's,<30k,Rural,Brazil,3,4
4773,22,Male,Bachelor's,60k–100k,Urban,USA,1,3
4774,26,Female,Bachelor's,<30k,Suburban,Nigeria,4,3
4775,20,Male,Bachelor's,<30k,Suburban,Brazil,4,5
4776,22,Male,Master's,<30k,Rural,Other,4,4
4777,38,Non-binary,High school,<30k,Rural,India,5,4
4778,30,Non-binary,High school,<30k,Urban,Nigeria,1,4
4779,22,Female,Master's,30k–60k,Urban,India,2,4
4780,32,Male,Bachelor's,<30k,Suburban,UK,4,5
4781,51,Male,Doctorate,<30k,Suburban,Brazil,4,4
4782,29,Male,High school,60k–100k,Suburban,India,3,2
4783,47,Male,High school,60k–100k,Urban,India,1,5
4784,32,Female,High school,60k–100k,Urban,India,3,3
4785,43,Male,Bachelor's,30k–60k,Urban,UK,3,3
4786,31,Male,Master's,<30k,Urban,Canada,3,4
4787,49,Female,Bachelor's,100k+,Urban,USA,4,2
4788,41,Female,High school,<30k,Rural,Nigeria,2,1
4789,42,Male,Master's,60k–100k,Suburban,Brazil,2,2
4790,24,Male,Doctorate,30k–60k,Urban,USA,5,4
4791,59,Male,High school,30k–60k,Urban,USA,3,4
4792,20,Male,Bachelor's,<30k,Suburban,Brazil,4,4
4793,20,Male,High school,<30k,Suburban,Other,4,1
4794,26,Female,Master's,<30k,Urban,India,3,2
4795,69,Male,High school,60k–100k,Rural,UK,1,4
4796,53,Female,Master's,100k+,Urban,Brazil,1,4
4797,32,Male,Bachelor's,60k–100k,Urban,Canada,2,2
4798,19,Female,Bachelor's,100k+,Rural,USA,3,4
4799,27,Female,Master's,100k+,Rural,Brazil,2,3
4800,42,Male,Bachelor's,30k–60k,Urban,USA,1,1
4801,43,Female,High school,<30k,Rural,USA,2,4
4802,57,Male,High school,<30k,Urban,India,4,2
4803,57,Female,Master's,<30k,Suburban,Brazil,2,4
4804,56,Female,Master's,100k+,Suburban,Canada,1,3
4805,42,Male,Bachelor's,<30k,Urban,Nigeria,2,3
4806,78,Male,Bachelor's,<30k,Urban,USA,5,3
4807,33,Female,Bachelor's,<30k,Urban,India,1,1
4808,27,Male,Master's,<30k,Urban,India,1,2
4809,27,Female,Master's,<30k,Suburban,UK,3,4
4810,27,Male,Master's,100k+,Suburban,Brazil,5,2
4811,18,Female,High school,100k+,Urban,Nigeria,4,3
4812,51,Female,Bachelor's,<30k,Urban,UK,3,4
4813,28,Male,High school,60k–100k,Suburban,Other,1,1
4814,27,Female,Bachelor's,<30k,Urban,Nigeria,3,4
4815,31,Female,Master's,<30k,Urban,India,2,4
4816,41,Female,High school,<30k,Suburban,USA,1,4
4817,41,Male,High school,<30k,Rural,USA,3,5
4818,33,Male,Doctorate,100k+,Rural,India,2,3
4819,61,Male,Master's,30k–60k,Rural,Nigeria,2,3
4820,65,Female,High school,<30k,Suburban,USA,1,2
4821,19,Male,High school,<30k,Suburban,USA,3,3
4822,37,Female,Master's,<30k,Urban,Brazil,4,3
4823,36,Female,Master's,60k–100k,Suburban,Nigeria,3,4
4824,42,Female,High school,30k–60k,Urban,USA,4,3
4825,32,Female,Doctorate,<30k,Suburban,USA,3,4
4826,26,Female,High school,<30k,Urban,India,5,4
4827,25,Male,Bachelor's,30k–60k,Urban,USA,4,2
4828,34,Male,High school,<30k,Rural,USA,5,3
4829,20,Female,High school,30k–60k,Suburban,USA,4,5
4830,43,Female,High school,<30k,Rural,Brazil,2,4
4831,49,Female,Master's,<30k,Suburban,India,3,3
4832,23,Male,High school,<30k,Rural,Brazil,1,2
4833,33,Female,Bachelor's,60k–100k,Suburban,USA,3,3
4834,30,Female,Master's,60k–100k,Rural,USA,1,1
4835,46,Male,Bachelor's,60k–100k,Rural,Brazil,2,2
4836,24,Female,Bachelor's,30k–60k,Rural,India,2,2
4837,23,Male,Bachelor's,60k–100k,Suburban,Nigeria,3,4
4838,21,Male,High school,100k+,Urban,India,3,2
4839,23,Male,High school,<30k,Urban,UK,2,5
4840,25,Female,High school,100k+,Urban,Brazil,4,4
4841,30,Female,Master's,100k+,Suburban,Brazil,1,4
4842,62,Female,High school,30k–60k,Suburban,USA,2,3
4843,31,Female,Master's,30k–60k,Urban,Brazil,5,5
4844,21,Female,Bachelor's,100k+,Suburban,UK,3,5
4845,36,Female,Master's,100k+,Urban,USA,2,4
4846,20,Male,Master's,60k–100k,Suburban,USA,4,4
4847,25,Male,Bachelor's,100k+,Urban,UK,2,4
4848,20,Female,Master's,100k+,Urban,Brazil,3,4
4849,19,Male,High school,<30k,Urban,USA,5,4
4850,29,Female,Bachelor's,100k+,Urban,Brazil,2,1
4851,21,Male,Master's,60k–100k,Suburban,Brazil,4,1
4852,20,Female,Bachelor's,30k–60k,Rural,Brazil,2,1
4853,20,Female,High school,100k+,Urban,USA,2,1
4854,28,Male,Bachelor's,30k–60k,Suburban,Brazil,4,3
4855,22,Male,Master's,100k+,Suburban,India,2,1
4856,23,Female,High school,30k–60k,Suburban,UK,4,4
4857,18,Male,Master's,100k+,Suburban,USA,4,4
4858,23,Male,High school,<30k,Urban,USA,4,1
4859,63,Female,Bachelor's,60k–100k,Urban,India,4,2
4860,31,Female,Master's,30k–60k,Rural,USA,2,2
4861,26,Male,High school,<30k,Suburban,Other,4,5
4862,33,Male,Bachelor's,100k+,Urban,India,2,3
4863,35,Female,Bachelor's,30k–60k,Suburban,India,2,5
4864,19,Female,Master's,30k–60k,Urban,USA,2,4
4865,20,Male,High school,<30k,Urban,USA,2,4
4866,41,Male,Bachelor's,100k+,Urban,India,2,1
4867,77,Non-binary,Bachelor's,60k–100k,Urban,Other,2,4
4868,41,Female,Bachelor's,60k–100k,Urban,Nigeria,3,2
4869,20,Female,Doctorate,60k–100k,Urban,UK,5,4
4870,47,Female,High school,30k–60k,Urban,Brazil,1,5
4871,27,Female,High school,30k–60k,Suburban,Nigeria,4,5
4872,29,Male,Master's,100k+,Urban,UK,3,3
4873,37,Female,Bachelor's,100k+,Rural,India,3,3
4874,21,Male,High school,100k+,Rural,UK,4,3
4875,29,Female,Bachelor's,<30k,Urban,Nigeria,2,2
4876,58,Female,Master's,<30k,Suburban,Nigeria,3,4
4877,51,Female,High school,60k–100k,Urban,Brazil,4,4
4878,38,Male,High school,100k+,Suburban,India,4,3
4879,44,Female,Master's,100k+,Urban,USA,1,4
4880,31,Male,High school,<30k,Suburban,USA,4,4
4881,19,Male,Bachelor's,<30k,Urban,USA,4,3
4882,29,Female,High school,<30k,Urban,USA,4,3
4883,40,Female,Doctorate,60k–100k,Rural,India,3,2
4884,24,Female,High school,100k+,Suburban,Brazil,2,2
4885,26,Female,High school,30k–60k,Suburban,USA,2,2
4886,37,Female,Bachelor's,100k+,Suburban,Canada,5,4
4887,27,Male,High school,60k–100k,Rural,Nigeria,1,3
4888,25,Female,High school,<30k,Suburban,Other,1,3
4889,32,Male,Master's,100k+,Urban,USA,4,4
4890,35,Male,Master's,60k–100k,Suburban,USA,3,4
4891,37,Male,High school,100k+,Urban,Nigeria,2,5
4892,47,Male,Bachelor's,<30k,Suburban,India,3,4
4893,25,Female,Bachelor's,30k–60k,Suburban,India,1,2
4894,31,Male,High school,100k+,Suburban,Other,4,1
4895,46,Female,Bachelor's,<30k,Urban,India,4,3
4896,26,Female,Bachelor's,30k–60k,Rural,UK,4,4
4897,27,Female,Master's,<30k,Rural,Nigeria,2,4
4898,23,Non-binary,High school,<30k,Suburban,Brazil,3,3
4899,29,Female,High school,60k–100k,Urban,Nigeria,2,3
4900,24,Female,Bachelor's,100k+,Urban,UK,2,4
4901,59,Female,Doctorate,60k–100k,Urban,USA,4,4
4902,33,Female,Master's,60k–100k,Rural,USA,5,3
4903,21,Male,Bachelor's,60k–100k,Urban,India,3,1
4904,66,Female,Bachelor's,100k+,Rural,India,4,3
4905,40,Female,High school,<30k,Suburban,Canada,2,3
4906,54,Male,High school,<30k,Rural,Nigeria,3,2
4907,41,Male,High school,<30k,Suburban,USA,1,3
4908,18,Male,Bachelor's,30k–60k,Suburban,USA,1,4
4909,27,Non-binary,Bachelor's,60k–100k,Urban,India,5,3
4910,62,Female,High school,30k–60k,Urban,UK,2,4
4911,54,Male,High school,<30k,Suburban,Other,1,4
4912,43,Male,High school,<30k,Rural,Nigeria,1,1
4913,21,Male,Bachelor's,100k+,Urban,India,3,4
4914,18,Male,High school,100k+,Urban,Brazil,5,4
4915,21,Female,High school,60k–100k,Urban,USA,5,4
4916,24,Female,Master's,60k–100k,Urban,India,4,4
4917,27,Male,Master's,30k–60k,Urban,Other,2,5
4918,72,Female,Master's,100k+,Urban,USA,2,2
4919,37,Female,Bachelor's,<30k,Urban,USA,2,1
4920,42,Male,Master's,100k+,Rural,Other,1,3
4921,51,Female,High school,60k–100k,Urban,USA,2,4
4922,32,Female,Bachelor's,100k+,Urban,India,4,5
4923,32,Female,Bachelor's,<30k,Urban,UK,3,4
4924,20,Male,High school,<30k,Suburban,Brazil,2,4
4925,59,Male,Bachelor's,30k–60k,Urban,Nigeria,1,4
4926,29,Female,Doctorate,60k–100k,Suburban,Nigeria,2,3
4927,39,Male,Master's,100k+,Urban,USA,4,3
4928,33,Non-binary,Bachelor's,60k–100k,Urban,USA,4,2
4929,21,Female,Bachelor's,30k–60k,Suburban,Nigeria,5,3
4930,19,Male,Master's,30k–60k,Urban,USA,1,4
4931,32,Male,Bachelor's,<30k,Urban,Brazil,3,1
4932,49,Female,Doctorate,30k–60k,Urban,Brazil,3,1
4933,34,Female,High school,30k–60k,Urban,Brazil,2,2
4934,34,Female,Bachelor's,<30k,Urban,UK,1,4
